sampleID	gene_id	experiment	counts	exLength	type	rnaType	sumCountsErcc	fpkm
Live-PL2-G12	ERCC-00085	CRL2097_Run140613	0	843	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00062	CRL2097_Run140613	6	1022	Live	ERCC	42827	137.0827162136
Live-PL2-G12	ERCC-00147	CRL2097_Run140613	0	1022	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00154	CRL2097_Run140613	0	536	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00116	CRL2097_Run140613	54	1990	Live	ERCC	42827	633.611469212408
Live-PL2-G12	ERCC-00057	CRL2097_Run140613	0	1020	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00067	CRL2097_Run140613	0	643	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00044	CRL2097_Run140613	10	1155	Live	ERCC	42827	202.162389567531
Live-PL2-G12	ERCC-00078	CRL2097_Run140613	1	992	Live	ERCC	42827	23.5380604788809
Live-PL2-G12	ERCC-00046	CRL2097_Run140613	1840	521	Live	ERCC	42827	82463.6296178344
Live-PL2-G12	ERCC-00126	CRL2097_Run140613	0	1117	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00164	CRL2097_Run140613	0	1021	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00138	CRL2097_Run140613	0	1023	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00112	CRL2097_Run140613	2	1135	Live	ERCC	42827	41.1449444846693
Live-PL2-G12	ERCC-00069	CRL2097_Run140613	0	1136	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00165	CRL2097_Run140613	92	871	Live	ERCC	42827	2466.33473196853
Live-PL2-G12	ERCC-00171	CRL2097_Run140613	1092	504	Live	ERCC	42827	50591.1379892747
Live-PL2-G12	ERCC-00022	CRL2097_Run140613	1	750	Live	ERCC	42827	31.1330079933998
Live-PL2-G12	ERCC-00084	CRL2097_Run140613	0	993	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00162	CRL2097_Run140613	1	522	Live	ERCC	42827	44.7313333238503
Live-PL2-G12	ERCC-00071	CRL2097_Run140613	4	641	Live	ERCC	42827	145.708305741341
Live-PL2-G12	ERCC-00076	CRL2097_Run140613	0	641	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00014	CRL2097_Run140613	0	1956	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00061	CRL2097_Run140613	0	1135	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00148	CRL2097_Run140613	0	493	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00160	CRL2097_Run140613	0	742	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00040	CRL2097_Run140613	0	743	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00003	CRL2097_Run140613	211	1022	Live	ERCC	42827	4820.74218684493
Live-PL2-G12	ERCC-00097	CRL2097_Run140613	0	522	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00053	CRL2097_Run140613	22	1022	Live	ERCC	42827	502.636626116533
Live-PL2-G12	ERCC-00168	CRL2097_Run140613	0	1023	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00092	CRL2097_Run140613	11	1123	Live	ERCC	42827	228.715330316606
Live-PL2-G12	ERCC-00009	CRL2097_Run140613	240	983	Live	ERCC	42827	5700.85599065307
Live-PL2-G12	ERCC-00043	CRL2097_Run140613	10	1022	Live	ERCC	42827	228.471193689333
Live-PL2-G12	ERCC-00163	CRL2097_Run140613	0	542	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00123	CRL2097_Run140613	0	1021	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00075	CRL2097_Run140613	0	1022	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00156	CRL2097_Run140613	0	493	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00143	CRL2097_Run140613	0	783	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00083	CRL2097_Run140613	0	1021	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00170	CRL2097_Run140613	0	1022	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00054	CRL2097_Run140613	3	273	Live	ERCC	42827	256.590725220328
Live-PL2-G12	ERCC-00041	CRL2097_Run140613	0	1121	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00039	CRL2097_Run140613	0	739	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00025	CRL2097_Run140613	42	1993	Live	ERCC	42827	492.06711078379
Live-PL2-G12	ERCC-00145	CRL2097_Run140613	2	1041	Live	ERCC	42827	44.8602420654176
Live-PL2-G12	ERCC-00017	CRL2097_Run140613	0	1135	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00081	CRL2097_Run140613	0	533	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00131	CRL2097_Run140613	8	770	Live	ERCC	42827	242.594867481037
Live-PL2-G12	ERCC-00144	CRL2097_Run140613	0	537	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00150	CRL2097_Run140613	0	742	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00137	CRL2097_Run140613	0	536	Live	ERCC	42827	0
Live-PL2-G12	ERCC-00024	CRL2097_Run140613	0	535	Live	ERCC	42827	0
Live-PL2-H01	ERCC-00145	CRL2097_Run140613	56	1041	Live	ERCC	55549	968.413984665753
Live-PL2-H01	ERCC-00059	CRL2097_Run140613	0	524	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00158	CRL2097_Run140613	0	1026	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00084	CRL2097_Run140613	0	993	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00097	CRL2097_Run140613	0	522	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00112	CRL2097_Run140613	2	1135	Live	ERCC	55549	31.7218048469808
Live-PL2-H01	ERCC-00126	CRL2097_Run140613	0	1117	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00096	CRL2097_Run140613	4193	1106	Live	ERCC	55549	68248.5596591537
Live-PL2-H01	ERCC-00098	CRL2097_Run140613	0	1142	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00137	CRL2097_Run140613	0	536	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00014	CRL2097_Run140613	0	1956	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00143	CRL2097_Run140613	0	783	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00078	CRL2097_Run140613	16	992	Live	ERCC	55549	290.356842752606
Live-PL2-H01	ERCC-00113	CRL2097_Run140613	2994	839	Live	ERCC	55549	64241.1919028376
Live-PL2-H01	ERCC-00013	CRL2097_Run140613	0	807	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00108	CRL2097_Run140613	989	1021	Live	ERCC	55549	17437.904881395
Live-PL2-H01	ERCC-00075	CRL2097_Run140613	0	1022	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00042	CRL2097_Run140613	61	1022	Live	ERCC	55549	1074.4907820845
Live-PL2-H01	ERCC-00069	CRL2097_Run140613	0	1136	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00081	CRL2097_Run140613	0	533	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00086	CRL2097_Run140613	0	1019	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00061	CRL2097_Run140613	0	1135	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00003	CRL2097_Run140613	846	1022	Live	ERCC	55549	14901.954125303
Live-PL2-H01	ERCC-00123	CRL2097_Run140613	0	1021	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00004	CRL2097_Run140613	2662	522	Live	ERCC	55549	91803.9363127608
Live-PL2-H01	ERCC-00138	CRL2097_Run140613	0	1023	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00160	CRL2097_Run140613	303	742	Live	ERCC	55549	7351.27176273647
Live-PL2-H01	ERCC-00057	CRL2097_Run140613	0	1020	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00016	CRL2097_Run140613	0	843	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00044	CRL2097_Run140613	0	1155	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00046	CRL2097_Run140613	1424	521	Live	ERCC	55549	49203.5027503687
Live-PL2-H01	ERCC-00148	CRL2097_Run140613	0	493	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00074	CRL2097_Run140613	23902	521	Live	ERCC	55549	825886.322148393
Live-PL2-H01	ERCC-00150	CRL2097_Run140613	0	742	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00120	CRL2097_Run140613	0	535	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00156	CRL2097_Run140613	0	493	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00154	CRL2097_Run140613	0	536	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00079	CRL2097_Run140613	15	643	Live	ERCC	55549	419.956242239384
Live-PL2-H01	ERCC-00040	CRL2097_Run140613	0	743	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00165	CRL2097_Run140613	3	871	Live	ERCC	55549	62.0050203811535
Live-PL2-H01	ERCC-00076	CRL2097_Run140613	82	641	Live	ERCC	55549	2302.92385109867
Live-PL2-H01	ERCC-00067	CRL2097_Run140613	0	643	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00073	CRL2097_Run140613	0	602	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00009	CRL2097_Run140613	1518	983	Live	ERCC	55549	27799.8215793533
Live-PL2-H01	ERCC-00033	CRL2097_Run140613	0	2021	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00031	CRL2097_Run140613	0	1137	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00083	CRL2097_Run140613	0	1021	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00116	CRL2097_Run140613	2	1990	Live	ERCC	55549	18.0925871865946
Live-PL2-H01	ERCC-00054	CRL2097_Run140613	0	273	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00171	CRL2097_Run140613	2603	504	Live	ERCC	55549	92975.2567945875
Live-PL2-H01	ERCC-00130	CRL2097_Run140613	7169	1058	Live	ERCC	55549	121982.25780056
Live-PL2-H01	ERCC-00085	CRL2097_Run140613	0	843	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00136	CRL2097_Run140613	122	1032	Live	ERCC	55549	2128.15809939992
Live-PL2-H01	ERCC-00170	CRL2097_Run140613	12	1022	Live	ERCC	55549	211.375235819901
Live-PL2-H01	ERCC-00028	CRL2097_Run140613	0	1129	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00017	CRL2097_Run140613	0	1135	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00095	CRL2097_Run140613	175	520	Live	ERCC	55549	6058.40719974188
Live-PL2-H01	ERCC-00142	CRL2097_Run140613	0	492	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00062	CRL2097_Run140613	1	1022	Live	ERCC	55549	17.6146029849918
Live-PL2-H01	ERCC-00019	CRL2097_Run140613	0	643	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00092	CRL2097_Run140613	4	1123	Live	ERCC	55549	64.1215467521339
Live-PL2-H01	ERCC-00168	CRL2097_Run140613	0	1023	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00099	CRL2097_Run140613	0	1349	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00034	CRL2097_Run140613	166	1018	Live	ERCC	55549	2935.51338468548
Live-PL2-H01	ERCC-00035	CRL2097_Run140613	0	1129	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00104	CRL2097_Run140613	0	2021	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00111	CRL2097_Run140613	5	993	Live	ERCC	55549	90.6451372138045
Live-PL2-H01	ERCC-00041	CRL2097_Run140613	9	1121	Live	ERCC	55549	144.530881584259
Live-PL2-H01	ERCC-00043	CRL2097_Run140613	39	1022	Live	ERCC	55549	686.969516414679
Live-PL2-H01	ERCC-00164	CRL2097_Run140613	0	1021	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00071	CRL2097_Run140613	19	641	Live	ERCC	55549	533.604306961888
Live-PL2-H01	ERCC-00117	CRL2097_Run140613	0	1135	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00058	CRL2097_Run140613	0	1135	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00157	CRL2097_Run140613	0	1018	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00053	CRL2097_Run140613	9	1022	Live	ERCC	55549	158.531426864926
Live-PL2-H01	ERCC-00048	CRL2097_Run140613	0	991	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00002	CRL2097_Run140613	5667	1060	Live	ERCC	55549	96243.4321966973
Live-PL2-H01	ERCC-00051	CRL2097_Run140613	57	273	Live	ERCC	55549	3758.68528310516
Live-PL2-H01	ERCC-00012	CRL2097_Run140613	0	993	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00077	CRL2097_Run140613	0	272	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00109	CRL2097_Run140613	0	535	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00162	CRL2097_Run140613	25	522	Live	ERCC	55549	862.170701660037
Live-PL2-H01	ERCC-00131	CRL2097_Run140613	2	770	Live	ERCC	55549	46.7587642874327
Live-PL2-H01	ERCC-00163	CRL2097_Run140613	0	542	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00024	CRL2097_Run140613	0	535	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00060	CRL2097_Run140613	373	522	Live	ERCC	55549	12863.5868687678
Live-PL2-H01	ERCC-00147	CRL2097_Run140613	0	1022	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00022	CRL2097_Run140613	24	750	Live	ERCC	55549	576.067976021171
Live-PL2-H01	ERCC-00025	CRL2097_Run140613	0	1993	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00039	CRL2097_Run140613	0	739	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00134	CRL2097_Run140613	0	273	Live	ERCC	55549	0
Live-PL2-H01	ERCC-00144	CRL2097_Run140613	0	537	Live	ERCC	55549	0
Live-PL2-H02	ERCC-00074	CRL2097_Run140613	21132	521	Live	ERCC	51200	792196.497120921
Live-PL2-H02	ERCC-00040	CRL2097_Run140613	0	743	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00004	CRL2097_Run140613	2630	522	Live	ERCC	51200	98404.5737547893
Live-PL2-H02	ERCC-00120	CRL2097_Run140613	0	535	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00145	CRL2097_Run140613	30	1041	Live	ERCC	51200	562.86023054755
Live-PL2-H02	ERCC-00164	CRL2097_Run140613	0	1021	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00035	CRL2097_Run140613	0	1129	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00147	CRL2097_Run140613	0	1022	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00157	CRL2097_Run140613	0	1018	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00067	CRL2097_Run140613	0	643	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00092	CRL2097_Run140613	42	1123	Live	ERCC	51200	730.465271593945
Live-PL2-H02	ERCC-00097	CRL2097_Run140613	0	522	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00057	CRL2097_Run140613	0	1020	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00044	CRL2097_Run140613	0	1155	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00043	CRL2097_Run140613	79	1022	Live	ERCC	51200	1509.75415851272
Live-PL2-H02	ERCC-00034	CRL2097_Run140613	0	1018	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00136	CRL2097_Run140613	463	1032	Live	ERCC	51200	8762.56661821705
Live-PL2-H02	ERCC-00163	CRL2097_Run140613	0	542	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00046	CRL2097_Run140613	3355	521	Live	ERCC	51200	125772.252879079
Live-PL2-H02	ERCC-00154	CRL2097_Run140613	0	536	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00148	CRL2097_Run140613	0	493	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00150	CRL2097_Run140613	0	742	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00022	CRL2097_Run140613	0	750	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00078	CRL2097_Run140613	7	992	Live	ERCC	51200	137.821320564516
Live-PL2-H02	ERCC-00076	CRL2097_Run140613	320	641	Live	ERCC	51200	9750.39001560062
Live-PL2-H02	ERCC-00113	CRL2097_Run140613	3329	839	Live	ERCC	51200	77496.4615613826
Live-PL2-H02	ERCC-00096	CRL2097_Run140613	3368	1106	Live	ERCC	51200	59476.7179023508
Live-PL2-H02	ERCC-00130	CRL2097_Run140613	5053	1058	Live	ERCC	51200	93281.10231569
Live-PL2-H02	ERCC-00013	CRL2097_Run140613	0	807	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00051	CRL2097_Run140613	21	273	Live	ERCC	51200	1502.40384615385
Live-PL2-H02	ERCC-00069	CRL2097_Run140613	0	1136	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00170	CRL2097_Run140613	0	1022	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00075	CRL2097_Run140613	0	1022	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00095	CRL2097_Run140613	57	520	Live	ERCC	51200	2140.92548076923
Live-PL2-H02	ERCC-00019	CRL2097_Run140613	0	643	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00003	CRL2097_Run140613	142	1022	Live	ERCC	51200	2713.73532289628
Live-PL2-H02	ERCC-00112	CRL2097_Run140613	3	1135	Live	ERCC	51200	51.624449339207
Live-PL2-H02	ERCC-00081	CRL2097_Run140613	0	533	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00009	CRL2097_Run140613	420	983	Live	ERCC	51200	8344.98982706002
Live-PL2-H02	ERCC-00083	CRL2097_Run140613	0	1021	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00165	CRL2097_Run140613	0	871	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00062	CRL2097_Run140613	0	1022	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00085	CRL2097_Run140613	0	843	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00024	CRL2097_Run140613	0	535	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00158	CRL2097_Run140613	0	1026	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00077	CRL2097_Run140613	0	272	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00061	CRL2097_Run140613	0	1135	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00039	CRL2097_Run140613	0	739	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00041	CRL2097_Run140613	0	1121	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00028	CRL2097_Run140613	0	1129	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00058	CRL2097_Run140613	0	1135	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00014	CRL2097_Run140613	0	1956	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00012	CRL2097_Run140613	0	993	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00109	CRL2097_Run140613	0	535	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00059	CRL2097_Run140613	0	524	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00138	CRL2097_Run140613	0	1023	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00025	CRL2097_Run140613	0	1993	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00143	CRL2097_Run140613	0	783	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00060	CRL2097_Run140613	331	522	Live	ERCC	51200	12384.7581417625
Live-PL2-H02	ERCC-00016	CRL2097_Run140613	0	843	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00048	CRL2097_Run140613	0	991	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00160	CRL2097_Run140613	0	742	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00156	CRL2097_Run140613	0	493	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00042	CRL2097_Run140613	78	1022	Live	ERCC	51200	1490.64334637965
Live-PL2-H02	ERCC-00134	CRL2097_Run140613	0	273	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00073	CRL2097_Run140613	0	602	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00142	CRL2097_Run140613	0	492	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00098	CRL2097_Run140613	0	1142	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00131	CRL2097_Run140613	0	770	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00099	CRL2097_Run140613	0	1349	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00171	CRL2097_Run140613	2393	504	Live	ERCC	51200	92734.6850198413
Live-PL2-H02	ERCC-00126	CRL2097_Run140613	0	1117	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00079	CRL2097_Run140613	0	643	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00053	CRL2097_Run140613	4	1022	Live	ERCC	51200	76.4432485322896
Live-PL2-H02	ERCC-00137	CRL2097_Run140613	0	536	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00002	CRL2097_Run140613	6712	1060	Live	ERCC	51200	123673.349056604
Live-PL2-H02	ERCC-00054	CRL2097_Run140613	6	273	Live	ERCC	51200	429.258241758242
Live-PL2-H02	ERCC-00117	CRL2097_Run140613	0	1135	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00104	CRL2097_Run140613	0	2021	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00086	CRL2097_Run140613	0	1019	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00144	CRL2097_Run140613	0	537	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00168	CRL2097_Run140613	0	1023	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00108	CRL2097_Run140613	1196	1021	Live	ERCC	51200	22878.9177277179
Live-PL2-H02	ERCC-00116	CRL2097_Run140613	25	1990	Live	ERCC	51200	245.367462311558
Live-PL2-H02	ERCC-00031	CRL2097_Run140613	0	1137	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00123	CRL2097_Run140613	0	1021	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00033	CRL2097_Run140613	0	2021	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00111	CRL2097_Run140613	4	993	Live	ERCC	51200	78.6757301107754
Live-PL2-H02	ERCC-00017	CRL2097_Run140613	0	1135	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00084	CRL2097_Run140613	0	993	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00071	CRL2097_Run140613	0	641	Live	ERCC	51200	0
Live-PL2-H02	ERCC-00162	CRL2097_Run140613	0	522	Live	ERCC	51200	0
Live-PL2-H03	ERCC-00130	CRL2097_Run140613	7931	1058	Live	ERCC	67995	110246.625217494
Live-PL2-H03	ERCC-00168	CRL2097_Run140613	0	1023	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00120	CRL2097_Run140613	0	535	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00162	CRL2097_Run140613	0	522	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00079	CRL2097_Run140613	0	643	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00012	CRL2097_Run140613	0	993	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00170	CRL2097_Run140613	0	1022	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00160	CRL2097_Run140613	0	742	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00009	CRL2097_Run140613	145	983	Live	ERCC	67995	2169.38936252643
Live-PL2-H03	ERCC-00073	CRL2097_Run140613	0	602	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00046	CRL2097_Run140613	2493	521	Live	ERCC	67995	70373.2449560548
Live-PL2-H03	ERCC-00136	CRL2097_Run140613	198	1032	Live	ERCC	67995	2821.68490501183
Live-PL2-H03	ERCC-00075	CRL2097_Run140613	0	1022	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00031	CRL2097_Run140613	0	1137	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00163	CRL2097_Run140613	0	542	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00022	CRL2097_Run140613	1089	750	Live	ERCC	67995	21354.5113611295
Live-PL2-H03	ERCC-00019	CRL2097_Run140613	0	643	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00138	CRL2097_Run140613	0	1023	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00081	CRL2097_Run140613	0	533	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00004	CRL2097_Run140613	4060	522	Live	ERCC	67995	114387.495812601
Live-PL2-H03	ERCC-00002	CRL2097_Run140613	7941	1060	Live	ERCC	67995	110177.357658096
Live-PL2-H03	ERCC-00096	CRL2097_Run140613	5528	1106	Live	ERCC	67995	73508.2238655193
Live-PL2-H03	ERCC-00039	CRL2097_Run140613	0	739	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00117	CRL2097_Run140613	0	1135	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00003	CRL2097_Run140613	450	1022	Live	ERCC	67995	6475.66896898284
Live-PL2-H03	ERCC-00150	CRL2097_Run140613	0	742	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00113	CRL2097_Run140613	3079	839	Live	ERCC	67995	53972.2781621484
Live-PL2-H03	ERCC-00044	CRL2097_Run140613	30	1155	Live	ERCC	67995	381.999058372321
Live-PL2-H03	ERCC-00024	CRL2097_Run140613	0	535	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00145	CRL2097_Run140613	395	1041	Live	ERCC	67995	5580.4521423603
Live-PL2-H03	ERCC-00143	CRL2097_Run140613	0	783	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00076	CRL2097_Run140613	1	641	Live	ERCC	67995	22.9437811970895
Live-PL2-H03	ERCC-00083	CRL2097_Run140613	0	1021	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00061	CRL2097_Run140613	0	1135	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00084	CRL2097_Run140613	0	993	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00116	CRL2097_Run140613	61	1990	Live	ERCC	67995	450.816476677084
Live-PL2-H03	ERCC-00051	CRL2097_Run140613	85	273	Live	ERCC	67995	4579.09127664257
Live-PL2-H03	ERCC-00104	CRL2097_Run140613	0	2021	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00074	CRL2097_Run140613	29519	521	Live	ERCC	67995	833272.289553864
Live-PL2-H03	ERCC-00058	CRL2097_Run140613	0	1135	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00077	CRL2097_Run140613	56	272	Live	ERCC	67995	3027.90430092178
Live-PL2-H03	ERCC-00042	CRL2097_Run140613	866	1022	Live	ERCC	67995	12462.0651714203
Live-PL2-H03	ERCC-00112	CRL2097_Run140613	0	1135	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00157	CRL2097_Run140613	0	1018	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00095	CRL2097_Run140613	82	520	Live	ERCC	67995	2319.17505246426
Live-PL2-H03	ERCC-00171	CRL2097_Run140613	2272	504	Live	ERCC	67995	66298.0587975073
Live-PL2-H03	ERCC-00154	CRL2097_Run140613	0	536	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00134	CRL2097_Run140613	0	273	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00067	CRL2097_Run140613	0	643	Live	ERCC	67995	0
Live-PL2-H03	ERCC-00028	CRL2097_Run140613	0	1129	Live	ERCC	67995	0
