cellType 	 gene 	 date 	 timePt 	 dataNum 	 objNum 	volume 	 area 	 totalGAPDH 	 cytoGAPDH 	 nucGAPDH 	nucArea 	 nucIntensityTotal 	 nucIntensityAvg 	numCyclin 	 totalRNA 	 cytoRNA 	 nucRNA 	numTxnSites 	 avgIntron 	 avgExon 	 numRnaPerTxnSiteAvgExon 
CRL2097_ActD_SerumStarved	UBC	130328	0	4	1	2216.732981	4845.453125	1756	1655	101	298.671875	48071813.000000	2514.873816	8	869	816	53	2	2916.805354	2730.351409	1.254652
CRL2097_ActD_SerumStarved	UBC	130328	0	5	1	1087.010360	1639.765625	1268	1123	145	279.187500	75509285.000000	4225.950582	4	412	374	38	4	1674.245389	1674.996450	0.936562
CRL2097_ActD_SerumStarved	UBC	130328	0	6	1	1657.415471	2919.187500	1798	1699	99	207.468750	40284241.000000	3033.908797	2	575	548	27	1	2996.065132	2140.541200	0.981767
CRL2097_ActD_SerumStarved	UBC	130328	0	7	1	1125.420920	2321.437500	1023	950	73	205.234375	40452339.000000	3079.736506	1	358	345	13	1	1512.540777	1466.554685	0.705049
CRL2097_ActD_SerumStarved	UBC	130328	0	7	2	1019.250211	2090.406250	1138	1023	115	169.515625	35563244.000000	3278.020463	2	380	365	15	1	3076.250919	3237.962610	1.576270
CRL2097_ActD_SerumStarved	UBC	130328	0	8	1	1017.458962	3226.750000	1398	1278	120	214.515625	42191705.000000	3073.181222	6	355	330	25	2	2669.587903	3450.934267	1.603902
CRL2097_ActD_SerumStarved	UBC	130328	0	9	1	1129.974662	2889.000000	1181	1114	67	201.125000	37394128.000000	2905.075202	8	367	351	16	1	1798.298441	3373.628835	1.616094
CRL2097_ActD_SerumStarved	UBC	130328	0	10	1	1170.657860	2774.937500	914	825	89	220.375000	42210819.000000	2992.826078	2	413	362	51	3	2438.094177	2370.582252	1.040872
CRL2097_ActD_SerumStarved	UBC	130328	0	11	1	3171.439593	4395.093750	2029	1837	192	306.859375	44513804.000000	2266.602373	3	744	713	31	1	7822.174173	6414.725238	3.028114
CRL2097_ActD_SerumStarved	UBC	130328	0	12	1	1456.224912	4239.343750	1380	1247	133	260.000000	45288299.000000	2721.652584	12	596	557	39	2	5475.320118	4934.403851	2.024651
CRL2097_ActD_SerumStarved	UBC	130328	0	13	1	1527.042809	2646.406250	1725	1563	162	242.531250	42737013.000000	2753.318709	4	532	494	38	1	6390.205618	7864.047227	3.243993
CRL2097_ActD_SerumStarved	UBC	130328	0	14	1	1067.716209	2286.234375	1052	965	87	199.687500	42764435.000000	3346.199922	6	207	196	11	2	1731.645167	2773.326215	1.197556
CRL2097_ActD_SerumStarved	UBC	130328	0	15	1	1143.602072	3485.468750	1042	970	72	227.312500	44340631.000000	3047.885001	4	334	308	26	2	4885.281008	2374.473518	0.967840
CRL2097_ActD_SerumStarved	UBC	130328	0	16	1	1806.465321	5033.453125	1622	1504	118	297.406250	87889950.000000	4617.523905	5	598	569	29	3	1978.852314	2242.411289	0.975226
CRL2097_ActD_SerumStarved	UBC	130328	0	17	1	871.879512	2981.421875	1071	961	110	211.671875	46358268.000000	3422.032037	26	204	190	14	2	2261.388034	3744.962321	1.421607
CRL2097_ActD_SerumStarved	UBC	130328	0	17	2	679.961047	1469.281250	966	884	82	155.265625	41431845.000000	4169.452048	16	223	210	13	2	2018.189129	2530.884197	1.021503
CRL2097_ActD_SerumStarved	UBC	130328	0	18	1	3297.126890	6575.828125	2180	2066	114	304.421875	46043357.000000	2363.258071	4	757	713	44	2	5254.588405	5861.624058	2.611547
CRL2097_ActD_SerumStarved	UBC	130328	0	19	1	2902.098359	5032.609375	2132	1993	139	302.187500	47421047.000000	2451.967270	11	946	889	57	4	2092.525893	2122.739451	0.911397
CRL2097_ActD_SerumStarved	UBC	130328	0	20	1	869.122098	2621.687500	485	445	40	178.500000	41623869.000000	3643.545956	3	392	377	15	2	3861.695334	2944.668385	1.277987
CRL2097_ActD_SerumStarved	UBC	130328	0	21	1	903.064490	1707.796875	782	692	90	216.781250	44577447.000000	3213.020542	3	422	383	39	1	3093.754607	2540.401753	1.089636
CRL2097_ActD_SerumStarved	UBC	130328	0	22	1	1156.029579	2708.781250	1399	1315	84	220.921875	45347758.000000	3207.281845	11	279	253	26	2	2907.615131	2232.256739	0.824349
CRL2097_ActD_SerumStarved	UBC	130328	0	23	1	1368.906128	2835.062500	1197	1083	114	203.203125	41354960.000000	3179.927720	2	468	435	33	4	1570.999434	1875.020594	0.749339
CRL2097_ActD_SerumStarved	UBC	130328	0	24	1	1762.122784	4289.859375	1550	1419	131	245.500000	42994848.000000	2736.433809	6	582	538	44	1	4070.821597	3459.348843	1.539144
CRL2097_ActD_SerumStarved	UBC	130328	0	25	1	1218.057037	3487.718750	797	707	90	269.953125	47170076.000000	2730.223766	5	481	436	45	3	3782.129748	3591.330247	1.584055
CRL2097_ActD_SerumStarved	UBC	130328	0	26	1	2526.179116	6769.953125	1850	1713	137	351.218750	90744143.000000	4037.020331	8	738	660	78	4	2050.996723	1451.621813	0.594206
CRL2097_ActD_SerumStarved	UBC	130328	0	27	1	3292.519264	7223.281250	2258	2165	93	334.796875	53970061.000000	2518.787558	7	1197	1144	53	5	2846.648483	3055.900774	1.259860
CRL2097_ActD_SerumStarved	UBC	130328	0	28	1	2695.708309	3091.000000	1884	1752	132	285.875000	48563300.000000	2654.312418	3	695	660	35	1	3483.789681	2812.471587	1.107154
CRL2097_ActD_SerumStarved	UBC	130328	0	29	1	1742.293622	3040.093750	2104	1939	165	257.421875	89242233.000000	5416.827496	5	661	627	34	2	2526.881777	1278.451439	0.484771
CRL2097_ActD_SerumStarved	UBC	130328	0	30	1	1355.868851	2919.859375	1080	975	105	239.218750	46757082.000000	3054.022338	10	405	375	30	2	4619.583072	4674.165142	1.738806
CRL2097_ActD_SerumStarved	UBC	130328	4	1	1	1624.526973	3081.796875	1547	1494	53	232.750000	41676989.000000	2797.864460	5	287	282	5	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	1	2	1070.655388	2609.937500	1177	1148	29	236.828125	39395519.000000	2599.163357	1	144	140	4	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	2	1	1992.626738	3344.015625	2247	2139	108	357.765625	83058132.000000	3627.467878	5	328	308	20	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	3	1	1079.883084	2073.640625	1447	1374	73	173.250000	35379271.000000	3190.771194	5	155	138	17	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	4	1	671.009620	2245.453125	938	895	43	195.515625	36061733.000000	2881.941421	4	129	126	3	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	4	2	1030.253993	2986.937500	1598	1552	46	236.937500	40400435.000000	2664.233382	18	156	150	6	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	5	1	783.258292	2201.765625	938	858	80	225.437500	34889320.000000	2418.167452	1	159	137	22	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	6	1	1281.686664	2269.968750	1267	1262	5	13.515625	2805167.000000	3242.967630	17	225	225	0	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	7	1	2068.295414	4810.421875	2774	2644	130	329.250000	80061918.000000	3799.445615	4	263	241	22	1	1168.064495	615.699036	0.291935
CRL2097_ActD_SerumStarved	UBC	130328	4	8	1	812.341340	1857.281250	1151	1092	59	173.921875	39129850.000000	3515.393945	2	133	128	5	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	8	2	1058.158387	2556.562500	1687	1652	35	180.921875	37013118.000000	3196.572934	41	228	187	41	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	9	1	1959.709942	3140.000000	1765	1709	56	277.812500	74741045.000000	4203.658324	1	173	161	12	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	10	1	1899.347081	3351.703125	1861	1767	94	304.968750	73810640.000000	3781.670253	5	361	334	27	1	953.345745	871.909812	0.438947
CRL2097_ActD_SerumStarved	UBC	130328	4	11	1	915.085424	2390.250000	1334	1264	70	197.218750	34018977.000000	2695.212882	5	107	95	12	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	12	1	1599.414049	3862.640625	1798	1694	104	371.953125	70543947.000000	2963.408822	6	293	267	26	1	1113.679475	1377.973402	0.924461
CRL2097_ActD_SerumStarved	UBC	130328	4	13	1	1037.155286	2777.093750	1393	1343	50	194.562500	33232843.000000	2668.875924	15	265	242	23	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	14	1	1592.249993	3477.484375	1382	1339	43	202.343750	33426846.000000	2581.223629	3	180	172	8	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	15	1	563.541509	1422.265625	829	799	30	162.515625	31291716.000000	3008.529564	6	79	71	8	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	16	1	2063.789075	3571.921875	1988	1935	53	255.781250	37682896.000000	2301.948442	4	485	471	14	1	767.373595	1370.642703	0.820791
CRL2097_ActD_SerumStarved	UBC	130328	4	17	1	1584.492032	3854.453125	1406	1361	45	247.203125	41315141.000000	2611.411478	3	255	250	5	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	18	1	2171.739721	6336.171875	1940	1895	45	318.156250	43127268.000000	2118.027109	5	363	348	15	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	19	1	1024.860673	2225.156250	1123	1058	65	289.015625	79711155.000000	4309.409904	1	95	84	11	1	1945.813698	3174.807278	1.827150
CRL2097_ActD_SerumStarved	UBC	130328	4	19	2	1555.007617	3011.812500	1469	1433	36	199.578125	38954423.000000	3049.747358	3	138	127	11	1	854.866480	1456.411687	0.869534
CRL2097_ActD_SerumStarved	UBC	130328	4	20	1	1356.695212	3835.093750	1729	1658	71	292.734375	78795770.000000	4205.805711	2	150	136	14	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	21	1	1695.194132	3178.953125	1683	1637	46	243.250000	36234927.000000	2327.526143	3	308	294	14	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	22	1	2653.986801	5325.343750	2717	2638	79	251.140625	39436255.000000	2453.571517	9	267	257	10	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	23	1	1576.113088	4396.328125	1762	1684	78	351.312500	76530537.000000	3403.777664	4	249	225	24	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	24	1	572.663125	1371.500000	795	734	61	158.750000	34400745.000000	3385.900098	2	75	65	10	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	24	2	1422.058204	3554.765625	1465	1395	70	220.406250	38724229.000000	2745.231036	3	212	205	7	1	1048.766536	458.118502	0.238931
CRL2097_ActD_SerumStarved	UBC	130328	4	25	1	1402.948373	4098.453125	1917	1860	57	272.828125	32913247.000000	1884.957734	6	297	289	8	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	26	1	1282.982217	3104.078125	1585	1498	87	189.859375	31782110.000000	2615.596247	1	118	111	7	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	26	2	1925.316605	3096.781250	2533	2368	165	291.421875	66951511.000000	3589.700874	4	361	312	49	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	27	1	702.848831	2099.656250	785	746	39	243.375000	36111333.000000	2318.395801	7	91	78	13	1	863.531590	1719.924725	1.004964
CRL2097_ActD_SerumStarved	UBC	130328	4	28	1	1268.303589	3495.812500	1723	1624	99	236.859375	31938176.000000	2106.878818	5	159	143	16	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	29	1	1404.850549	4563.656250	1764	1681	83	275.062500	37444075.000000	2127.020848	3	171	166	5	1	1827.395203	1406.175024	0.742175
CRL2097_ActD_SerumStarved	UBC	130328	4	30	1	698.519471	1933.265625	1074	1021	53	174.359375	35526463.000000	3183.660095	4	118	112	6	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	30	2	678.457981	2951.046875	916	881	35	234.187500	35625454.000000	2376.931812	1	64	64	0	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	31	1	1396.413242	3414.093750	1400	1326	74	280.859375	36421418.000000	2026.226314	3	276	261	15	1	1320.209387	932.774544	0.451546
CRL2097_ActD_SerumStarved	UBC	130328	4	32	1	785.164126	4032.968750	923	872	51	222.609375	34240638.000000	2403.357760	4	236	229	7	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	34	1	1412.874835	2428.312500	1499	1446	53	207.187500	35236190.000000	2657.329563	2	135	123	12	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	35	1	1025.059427	3050.828125	1234	1175	59	186.531250	32504006.000000	2722.734629	3	123	114	9	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	35	2	2272.340471	4941.671875	2115	2063	52	253.812500	36704943.000000	2259.600037	5	524	508	16	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130328	4	36	1	782.594897	2151.546875	1346	1269	77	176.828125	27341872.000000	2416.000000	3	174	164	10	1	669.213659	902.401620	0.636214
CRL2097_ActD_SerumStarved	UBC	130403	0	1	1	1164.464231	1841.187500	883	806	77	217.906250	43281809.000000	3103.528539	3	342	297	45	2	1553.367445	2379.615731	1.386877
CRL2097_ActD_SerumStarved	UBC	130403	0	1	2	1124.399254	2998.421875	1306	1235	71	256.328125	41431864.000000	2525.563182	7	481	455	26	2	1863.192550	2257.348799	1.298621
CRL2097_ActD_SerumStarved	UBC	130403	0	2	1	1213.976581	2060.328125	1135	1045	90	220.296875	47030498.000000	3335.732889	4	449	421	28	2	1495.823298	1867.522178	1.003374
CRL2097_ActD_SerumStarved	UBC	130403	0	2	2	937.146093	2768.218750	825	768	57	218.265625	42071007.000000	3011.740783	4	324	302	22	2	2235.805221	1701.667827	0.976535
CRL2097_ActD_SerumStarved	UBC	130403	0	3	1	1014.560183	4017.890625	1227	1141	86	264.328125	44158861.000000	2610.324585	4	457	431	26	1	731.184331	1570.716935	0.769271
CRL2097_ActD_SerumStarved	UBC	130403	0	4	1	1997.700107	5211.078125	1913	1798	115	293.593750	49062297.000000	2611.085524	4	742	700	42	1	11401.999991	13026.453182	5.476242
CRL2097_ActD_SerumStarved	UBC	130403	0	5	1	1910.867742	3734.656250	1753	1580	173	329.750000	93910432.000000	4449.887794	1	742	703	39	3	6032.345019	5301.369032	2.189052
CRL2097_ActD_SerumStarved	UBC	130403	0	6	1	724.165545	1664.937500	717	633	84	175.250000	43093537.000000	3842.148449	2	337	294	43	1	2528.887369	1948.214899	0.746048
CRL2097_ActD_SerumStarved	UBC	130403	0	7	1	1208.716566	2165.828125	1085	990	95	222.453125	46456929.000000	3263.112243	1	388	365	23	2	4209.624555	3511.726484	1.286842
CRL2097_ActD_SerumStarved	UBC	130403	0	7	2	1897.861256	2262.953125	1456	1349	107	225.515625	42456508.000000	2941.627382	3	471	429	42	3	4516.198860	4478.974899	1.874658
CRL2097_ActD_SerumStarved	UBC	130403	0	8	1	1185.751628	2037.109375	595	518	77	214.156250	43165663.000000	3149.399022	6	288	254	34	1	2937.122810	1594.440988	0.617151
CRL2097_ActD_SerumStarved	UBC	130403	0	8	2	1639.833754	2468.500000	880	794	86	247.765625	49680712.000000	3133.046100	9	450	420	30	3	4396.568303	5001.607147	1.633254
CRL2097_ActD_SerumStarved	UBC	130403	0	15	1	2419.600354	4584.156250	1830	1604	226	266.640625	44605547.000000	2613.861529	3	868	811	57	2	6905.073808	5848.885780	2.371847
CRL2097_ActD_SerumStarved	UBC	130403	0	16	1	1376.699533	3022.250000	1026	914	112	239.000000	41599283.000000	2719.618397	16	446	406	40	4	1554.820086	1891.321226	0.797606
CRL2097_ActD_SerumStarved	UBC	130403	0	17	1	1474.876459	3371.984375	1054	968	86	204.656250	40849275.000000	3118.741411	1	309	292	17	2	2109.153403	2377.059539	0.944044
CRL2097_ActD_SerumStarved	UBC	130403	0	18	1	1651.828554	3916.125000	990	924	66	249.984375	38369891.000000	2398.268079	4	520	490	30	2	2841.515995	1931.032084	0.818530
CRL2097_ActD_SerumStarved	UBC	130403	0	19	1	1567.240032	3650.703125	752	693	59	249.906250	42777914.000000	2674.622608	3	488	464	24	3	1933.984766	2427.376431	1.047963
CRL2097_ActD_SerumStarved	UBC	130403	0	20	1	2461.463093	3911.593750	1333	1209	124	353.718750	47776859.000000	2110.471729	5	784	712	72	4	3030.507451	3128.074032	1.233567
CRL2097_ActD_SerumStarved	UBC	130403	0	21	1	1908.669462	2660.937500	1177	1076	101	230.406250	40955350.000000	2777.387088	2	535	483	52	1	1213.791984	2971.477455	1.312598
CRL2097_ActD_SerumStarved	UBC	130403	0	22	1	1247.494939	3311.921875	749	631	118	280.828125	40379029.000000	2246.649363	2	334	299	35	2	4726.998087	2423.192760	1.021660
CRL2097_ActD_SerumStarved	UBC	130403	0	23	1	1864.039193	3399.250000	1515	1394	121	215.796875	40763395.000000	2951.516545	3	435	414	21	4	2113.790676	2367.408158	0.926222
CRL2097_ActD_SerumStarved	UBC	130403	0	24	1	1294.430898	3808.031250	858	787	71	281.734375	40891114.000000	2267.822861	5	432	405	27	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130403	0	25	1	1480.036924	3610.484375	1063	988	75	235.687500	40691856.000000	2697.683373	1	445	418	27	3	2045.483765	2701.131232	0.953337
CRL2097_ActD_SerumStarved	UBC	130403	0	26	1	2799.046564	3819.703125	2311	2101	210	251.296875	42824000.000000	2662.687310	6	623	584	39	1	1872.876134	1073.529254	2.745317
CRL2097_ActD_SerumStarved	UBC	130403	0	27	1	799.451329	2236.093750	881	813	68	231.984375	41904794.000000	2822.441840	2	321	298	23	1	3955.391194	2270.644039	1.064805
CRL2097_ActD_SerumStarved	UBC	130403	6	1	1	663.552764	1623.890625	476	436	40	243.281250	33180321.000000	2131.041811	1	24	23	1	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130403	6	2	1	1654.165553	1560.437500	1427	1356	71	165.625000	34579528.000000	3262.219623	9	91	87	4	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130403	6	2	2	1683.203633	1706.953125	1207	1157	50	173.000000	30442483.000000	2749.501716	12	65	62	3	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130403	6	3	1	1430.808702	2356.765625	1161	1123	38	237.671875	32936896.000000	2165.334035	2	120	116	4	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130403	6	3	2	2062.066765	4169.218750	1291	1240	51	266.656250	37719989.000000	2210.241943	6	113	109	4	0	0.000000	0.000000	0.000000
CRL2097_ActD_SerumStarved	UBC	130403	6	4	1	1326.985372	3943.343750	1059	1014	45	245.703125	36757601.000000	2337.526296	7	137	130	7	0	0.000000	0.000000	0.000000
