exptType 	 gene 	 date 	 fixative 	 dataNum 	 objNum 	numTxnSites 	 numCyclin 	 xVar 	 intensity 
TxnSiteData	MYC	121205	Form	1	1	1	21	4667.536210	500.000000
TxnSiteData	MYC	121205	Form	2	1	1	138	1971.807185	855.000000
TxnSiteData	MYC	121205	Form	3	1	1	3	4113.216502	7879.000000
TxnSiteData	MYC	121205	Form	4	1	0	4	4733.278496	0.000000
TxnSiteData	MYC	121205	Form	5	1	2	6	4291.071774	4625.000000
TxnSiteData	MYC	121205	Form	5	1	2	6	4291.071774	3695.000000
TxnSiteData	MYC	121205	Form	6	1	1	6	3603.791469	2250.000000
TxnSiteData	MYC	121205	Form	7	1	1	4	2754.093432	666.000000
TxnSiteData	MYC	121205	Form	8	1	1	3	2096.920807	3177.000000
TxnSiteData	MYC	121205	Form	9	1	2	160	3242.295439	1643.000000
TxnSiteData	MYC	121205	Form	9	1	2	160	3242.295439	1099.000000
TxnSiteData	MYC	121205	Form	10	1	1	90	2118.441530	6345.000000
TxnSiteData	MYC	121205	Form	11	1	2	411	4039.198045	8457.000000
TxnSiteData	MYC	121205	Form	11	1	2	411	4039.198045	10150.000000
TxnSiteData	MYC	121205	Form	12	1	0	3	1229.873073	0.000000
TxnSiteData	MYC	121205	Form	13	1	2	6	3032.171314	1936.000000
TxnSiteData	MYC	121205	Form	13	1	2	6	3032.171314	2336.000000
TxnSiteData	MYC	121205	Form	14	1	2	2	5399.451739	8389.000000
TxnSiteData	MYC	121205	Form	14	1	2	2	5399.451739	3503.000000
TxnSiteData	MYC	121205	Form	15	1	2	324	4733.540530	1852.000000
TxnSiteData	MYC	121205	Form	15	1	2	324	4733.540530	1047.000000
TxnSiteData	MYC	121205	Form	16	1	1	187	4717.690885	1625.000000
TxnSiteData	MYC	121205	Form	17	1	2	140	1713.867740	3635.000000
TxnSiteData	MYC	121205	Form	17	1	2	140	1713.867740	4887.000000
TxnSiteData	MYC	121205	Form	18	1	1	126	2281.886219	5572.000000
TxnSiteData	MYC	121205	Form	19	1	1	47	2894.215999	1855.000000
TxnSiteData	MYC	121205	Form	20	1	0	3	2095.426042	0.000000
TxnSiteData	MYC	121205	Form	21	1	1	99	1482.178140	1860.000000
TxnSiteData	MYC	121205	Form	22	1	1	4	1949.586186	5946.000000
TxnSiteData	MYC	121205	Form	23	1	2	225	1735.883988	1195.000000
TxnSiteData	MYC	121205	Form	23	1	2	225	1735.883988	937.000000
TxnSiteData	MYC	121205	Form	24	1	1	11	4455.006782	4132.000000
TxnSiteData	MYC	121205	Form	25	1	3	2	1808.383765	921.000000
TxnSiteData	MYC	121205	Form	25	1	3	2	1808.383765	599.000000
TxnSiteData	MYC	121205	Form	25	1	3	2	1808.383765	525.000000
TxnSiteData	MYC	121205	Form	26	1	2	7	3388.583547	7205.000000
TxnSiteData	MYC	121205	Form	26	1	2	7	3388.583547	14051.000000
TxnSiteData	MYC	121205	Form	27	1	1	50	2683.685681	1441.000000
TxnSiteData	MYC	121205	Form	28	1	1	91	1913.296065	972.000000
TxnSiteData	MYC	121205	Form	29	1	0	2	1623.428055	0.000000
TxnSiteData	MYC	121205	Form	30	1	0	251	3601.395301	0.000000
TxnSiteData	MYC	121205	Form	31	1	1	50	4969.112160	5575.000000
TxnSiteData	MYC	121205	Form	32	1	0	2	2753.951010	0.000000
TxnSiteData	MYC	121205	Form	33	1	1	4	3327.947249	8708.000000
TxnSiteData	RND3	130919	Form	1	1	2	1	1664.664487	1447.000000
TxnSiteData	RND3	130919	Form	1	1	2	1	1664.664487	821.000000
TxnSiteData	RND3	130919	Form	1	2	1	2	1606.446328	5144.000000
TxnSiteData	RND3	130919	Form	2	1	1	170	2563.312138	1537.000000
TxnSiteData	RND3	130919	Form	3	1	2	5	2450.608083	3231.000000
TxnSiteData	RND3	130919	Form	3	1	2	5	2450.608083	4649.000000
TxnSiteData	RND3	130919	Form	4	1	1	2	888.821514	746.000000
TxnSiteData	RND3	130919	Form	5	1	2	2	1081.717172	6008.000000
TxnSiteData	RND3	130919	Form	5	1	2	2	1081.717172	9317.000000
TxnSiteData	RND3	130919	Form	6	1	1	100	2375.104734	1304.000000
TxnSiteData	RND3	130919	Form	7	1	1	2	2005.918999	1249.000000
TxnSiteData	RND3	130919	Form	8	1	4	4	5495.674563	2631.000000
TxnSiteData	RND3	130919	Form	8	1	4	4	5495.674563	2420.000000
TxnSiteData	RND3	130919	Form	8	1	4	4	5495.674563	2001.000000
TxnSiteData	RND3	130919	Form	8	1	4	4	5495.674563	1041.000000
TxnSiteData	RND3	130919	Form	9	1	1	152	1760.836619	16453.000000
TxnSiteData	RND3	130919	Form	10	1	0	1	2564.660605	0.000000
TxnSiteData	RND3	130919	Form	11	1	1	2	1467.958301	1073.000000
TxnSiteData	RND3	130919	Form	12	1	2	366	4028.114120	9329.000000
TxnSiteData	RND3	130919	Form	12	1	2	366	4028.114120	8127.000000
TxnSiteData	RND3	130919	Form	13	1	2	1	2505.644595	2091.000000
TxnSiteData	RND3	130919	Form	13	1	2	1	2505.644595	1610.000000
TxnSiteData	RND3	130919	Form	14	1	2	5	2351.588553	6383.000000
TxnSiteData	RND3	130919	Form	14	1	2	5	2351.588553	1888.000000
TxnSiteData	RND3	130919	Form	15	1	2	151	2491.782024	3558.000000
TxnSiteData	RND3	130919	Form	15	1	2	151	2491.782024	1229.000000
TxnSiteData	RND3	130919	Form	16	1	0	34	1264.670995	0.000000
TxnSiteData	RND3	130919	Form	17	1	1	2	1651.684180	3366.000000
TxnSiteData	RND3	130919	Form	18	1	1	0	1107.062833	852.000000
TxnSiteData	RND3	130919	Form	19	1	1	5	1312.344916	2858.000000
TxnSiteData	RND3	130919	Form	20	1	0	1	2216.177115	0.000000
TxnSiteData	RND3	130919	Form	21	1	2	2	1515.467704	180.000000
TxnSiteData	RND3	130919	Form	21	1	2	2	1515.467704	651.000000
TxnSiteData	RND3	130919	Form	22	1	2	3	2759.673244	5240.000000
TxnSiteData	RND3	130919	Form	22	1	2	3	2759.673244	5125.000000
TxnSiteData	RND3	130919	Form	23	1	2	0	2261.495621	2300.000000
TxnSiteData	RND3	130919	Form	23	1	2	0	2261.495621	2157.000000
TxnSiteData	RND3	130919	Form	24	1	1	4	3249.742791	10112.000000
TxnSiteData	RND3	130919	Form	25	1	2	8	3562.289978	5825.000000
TxnSiteData	RND3	130919	Form	25	1	2	8	3562.289978	8053.000000
TxnSiteData	RND3	130919	Form	26	1	2	1	1906.124513	1124.000000
TxnSiteData	RND3	130919	Form	26	1	2	1	1906.124513	1586.000000
TxnSiteData	RND3	130919	Form	27	1	1	4	1529.457534	1282.000000
TxnSiteData	RND3	130919	Form	28	1	1	1	1721.084593	11503.000000
TxnSiteData	RND3	130919	Form	29	1	1	2	2479.702653	859.000000
TxnSiteData	RND3	130919	Form	30	1	0	8	2624.064568	0.000000
TxnSiteData	RND3	130919	Form	31	1	2	8	5337.927283	2638.000000
TxnSiteData	RND3	130919	Form	31	1	2	8	5337.927283	3619.000000
TxnSiteData	RND3	131107	Form	1	1	1	277	3278.481530	520.000000
TxnSiteData	RND3	131107	Form	1	2	2	106	1217.693554	259.000000
TxnSiteData	RND3	131107	Form	1	2	2	106	1217.693554	391.000000
TxnSiteData	RND3	131107	Form	2	1	1	85	1615.303447	307.000000
TxnSiteData	RND3	131107	Form	3	1	1	10	3076.260801	1135.000000
TxnSiteData	RND3	131107	Form	3	2	0	124	1424.515719	0.000000
TxnSiteData	RND3	131107	Form	4	1	1	106	2276.551928	321.000000
TxnSiteData	RND3	131107	Form	5	1	0	56	1859.609836	0.000000
TxnSiteData	RND3	131107	Form	6	1	1	113	3282.325052	978.000000
TxnSiteData	RND3	131107	Form	7	1	2	81	2025.635324	550.000000
TxnSiteData	RND3	131107	Form	7	1	2	81	2025.635324	297.000000
TxnSiteData	RND3	131107	Form	8	1	2	327	3278.534366	797.000000
TxnSiteData	RND3	131107	Form	8	1	2	327	3278.534366	283.000000
TxnSiteData	RND3	131107	Form	9	1	2	5	3205.091542	1705.000000
TxnSiteData	RND3	131107	Form	9	1	2	5	3205.091542	1035.000000
TxnSiteData	RND3	131107	Form	10	1	1	133	3122.158911	465.000000
TxnSiteData	RND3	131107	Form	11	1	0	67	1228.395202	0.000000
TxnSiteData	RND3	131107	Form	12	1	2	381	3424.020541	1267.000000
TxnSiteData	RND3	131107	Form	12	1	2	381	3424.020541	713.000000
TxnSiteData	RND3	131107	Form	13	1	1	87	1293.886430	393.000000
TxnSiteData	RND3	131107	Form	13	2	1	12	1092.001708	244.000000
TxnSiteData	RND3	131107	Form	14	1	1	282	1947.471418	483.000000
TxnSiteData	RND3	131107	Form	15	1	1	252	2133.554375	896.000000
TxnSiteData	RND3	131107	Form	16	1	2	1	1516.010035	579.000000
TxnSiteData	RND3	131107	Form	16	1	2	1	1516.010035	370.000000
TxnSiteData	RND3	131107	Form	17	1	1	219	2637.178433	457.000000
TxnSiteData	RND3	131107	Form	18	1	1	94	4331.033873	28.000000
TxnSiteData	RND3	131107	Form	19	1	1	107	1631.189849	851.000000
TxnSiteData	RND3	131107	Form	20	1	1	92	2041.212179	957.000000
TxnSiteData	RND3	131107	Form	21	1	2	6	1855.978428	1164.000000
TxnSiteData	RND3	131107	Form	21	1	2	6	1855.978428	506.000000
TxnSiteData	RND3	131107	Form	22	1	2	212	1372.438096	588.000000
TxnSiteData	RND3	131107	Form	22	1	2	212	1372.438096	1568.000000
TxnSiteData	RND3	131107	Form	23	1	0	314	2429.052400	0.000000
TxnSiteData	RND3	131107	Form	24	1	2	2	3247.148334	868.000000
TxnSiteData	RND3	131107	Form	24	1	2	2	3247.148334	831.000000
TxnSiteData	RND3	131107	Form	25	1	0	67	2924.661777	0.000000
TxnSiteData	RND3	131107	Form	26	1	4	92	2201.321967	741.000000
TxnSiteData	RND3	131107	Form	26	1	4	92	2201.321967	330.000000
TxnSiteData	RND3	131107	Form	26	1	4	92	2201.321967	629.000000
TxnSiteData	RND3	131107	Form	26	1	4	92	2201.321967	843.000000
TxnSiteData	RND3	131107	Form	27	1	0	3	1463.350946	0.000000
TxnSiteData	RND3	131107	Form	28	1	2	174	1885.373569	428.000000
TxnSiteData	RND3	131107	Form	28	1	2	174	1885.373569	376.000000
TxnSiteData	RND3	131107	Form	29	1	1	124	2646.597828	491.000000
TxnSiteData	RND3	131107	Form	30	1	1	96	3380.637789	297.000000
TxnSiteData	RND3	131107	Form	31	1	2	199	2018.022549	389.000000
TxnSiteData	RND3	131107	Form	31	1	2	199	2018.022549	284.000000
TxnSiteData	RND3	131107	Form	32	1	2	8	3644.212929	748.000000
TxnSiteData	RND3	131107	Form	32	1	2	8	3644.212929	539.000000
TxnSiteData	RND3	131107	Form	33	1	0	97	3613.736610	0.000000
TxnSiteData	RND3	131107	Form	34	1	1	4	1436.056591	653.000000
TxnSiteData	RND3	131107	Form	35	1	1	121	3304.535867	338.000000
TxnSiteData	RND3	131107	Form	36	1	1	55	1515.923898	348.000000
TxnSiteData	RND3	131107	Form	37	1	1	2	3735.904276	508.000000
TxnSiteData	RND3	131107	Form	38	1	2	259	1844.761030	376.000000
TxnSiteData	RND3	131107	Form	38	1	2	259	1844.761030	358.000000
TxnSiteData	RND3	131107	Form	39	1	0	193	1678.416816	0.000000
TxnSiteData	RND3	131107	Form	40	1	1	110	2701.099092	1122.000000
TxnSiteData	RND3	131107	Form	41	1	1	97	1577.578316	307.000000
TxnSiteData	RND3	131107	Form	42	1	1	73	1674.974539	466.000000
TxnSiteData	RND3	131107	Form	43	1	1	244	6770.309206	1218.000000
TxnSiteData	RND3	131107	Form	44	1	0	125	2311.046087	0.000000
TxnSiteData	RND3	131107	Form	45	1	1	176	3593.668201	1339.000000
TxnSiteData	EEF2	131110	MeOH	1	1	1	127	2570.111535	1911.000000
TxnSiteData	EEF2	131110	MeOH	2	1	3	4	3107.558670	2769.000000
TxnSiteData	EEF2	131110	MeOH	2	1	3	4	3107.558670	2593.000000
TxnSiteData	EEF2	131110	MeOH	2	1	3	4	3107.558670	1772.000000
TxnSiteData	EEF2	131110	MeOH	3	1	1	215	1552.404551	1005.000000
TxnSiteData	EEF2	131110	MeOH	4	1	2	307	5697.914630	1871.000000
TxnSiteData	EEF2	131110	MeOH	4	1	2	307	5697.914630	1321.000000
TxnSiteData	EEF2	131110	MeOH	5	1	1	424	6135.430724	1150.000000
TxnSiteData	EEF2	131110	MeOH	6	1	3	114	2521.225699	858.000000
TxnSiteData	EEF2	131110	MeOH	6	1	3	114	2521.225699	1188.000000
TxnSiteData	EEF2	131110	MeOH	6	1	3	114	2521.225699	1033.000000
TxnSiteData	EEF2	131110	MeOH	7	1	2	2	4734.817723	1732.000000
TxnSiteData	EEF2	131110	MeOH	7	1	2	2	4734.817723	1554.000000
TxnSiteData	EEF2	131110	MeOH	29	1	1	228	2725.651315	1203.000000
TxnSiteData	EEF2	131110	MeOH	29	2	1	2	1870.871454	1240.000000
TxnSiteData	EEF2	131110	MeOH	34	1	2	15	1390.701196	3065.000000
TxnSiteData	EEF2	131110	MeOH	34	1	2	15	1390.701196	3211.000000
TxnSiteData	EEF2	131110	MeOH	35	1	1	334	2080.225945	2292.000000
TxnSiteData	EEF2	131110	MeOH	36	1	0	90	2494.237168	0.000000
TxnSiteData	EEF2	131110	MeOH	37	1	2	1	1908.846713	1752.000000
TxnSiteData	EEF2	131110	MeOH	37	1	2	1	1908.846713	637.000000
TxnSiteData	EEF2	131110	MeOH	38	1	2	72	2444.258584	1736.000000
TxnSiteData	EEF2	131110	MeOH	38	1	2	72	2444.258584	1292.000000
TxnSiteData	EEF2	131110	MeOH	39	1	2	80	2534.396984	856.000000
TxnSiteData	EEF2	131110	MeOH	39	1	2	80	2534.396984	455.000000
TxnSiteData	EEF2	131110	MeOH	40	1	3	146	6683.971110	1392.000000
TxnSiteData	EEF2	131110	MeOH	40	1	3	146	6683.971110	1021.000000
TxnSiteData	EEF2	131110	MeOH	40	1	3	146	6683.971110	1185.000000
TxnSiteData	EEF2	131110	MeOH	41	1	3	463	5863.468016	1543.000000
TxnSiteData	EEF2	131110	MeOH	41	1	3	463	5863.468016	1050.000000
TxnSiteData	EEF2	131110	MeOH	41	1	3	463	5863.468016	825.000000
TxnSiteData	EEF2	131110	MeOH	42	1	2	284	2292.347486	1127.000000
TxnSiteData	EEF2	131110	MeOH	42	1	2	284	2292.347486	828.000000
TxnSiteData	EEF2	131110	MeOH	43	1	1	83	1904.941788	1536.000000
TxnSiteData	EEF2	131110	MeOH	44	1	2	73	2827.919002	1807.000000
TxnSiteData	EEF2	131110	MeOH	44	1	2	73	2827.919002	1755.000000
TxnSiteData	EEF2	131110	MeOH	45	1	2	0	2721.679428	1886.000000
TxnSiteData	EEF2	131110	MeOH	45	1	2	0	2721.679428	3065.000000
TxnSiteData	EEF2	131110	MeOH	46	1	1	86	2112.687069	1648.000000
TxnSiteData	EEF2	131110	MeOH	47	1	2	9	2097.028492	1089.000000
TxnSiteData	EEF2	131110	MeOH	47	1	2	9	2097.028492	1704.000000
TxnSiteData	EEF2	131110	MeOH	47	2	1	19	990.735796	484.000000
TxnSiteData	EEF2	131110	MeOH	48	1	3	115	4150.616350	1698.000000
TxnSiteData	EEF2	131110	MeOH	48	1	3	115	4150.616350	2005.000000
TxnSiteData	EEF2	131110	MeOH	48	1	3	115	4150.616350	1666.000000
TxnSiteData	EEF2	131110	MeOH	49	1	3	453	5262.101084	1986.000000
TxnSiteData	EEF2	131110	MeOH	49	1	3	453	5262.101084	1174.000000
TxnSiteData	EEF2	131110	MeOH	49	1	3	453	5262.101084	956.000000
TxnSiteData	EEF2	131110	MeOH	50	1	2	112	3756.846617	2290.000000
TxnSiteData	EEF2	131110	MeOH	50	1	2	112	3756.846617	1255.000000
TxnSiteData	EEF2	131110	MeOH	51	1	1	69	2647.550901	1451.000000
TxnSiteData	EEF2	131110	MeOH	52	1	3	52	1928.556334	2081.000000
TxnSiteData	EEF2	131110	MeOH	52	1	3	52	1928.556334	1672.000000
TxnSiteData	EEF2	131110	MeOH	52	1	3	52	1928.556334	789.000000
TxnSiteData	EEF2	131110	MeOH	53	1	2	7	3554.324184	1351.000000
TxnSiteData	EEF2	131110	MeOH	53	1	2	7	3554.324184	2013.000000
TxnSiteData	EEF2	131110	MeOH	54	1	2	175	4573.272006	1710.000000
TxnSiteData	EEF2	131110	MeOH	54	1	2	175	4573.272006	1552.000000
TxnSiteData	EEF2	131110	MeOH	55	1	2	10	4061.882917	531.000000
TxnSiteData	EEF2	131110	MeOH	55	1	2	10	4061.882917	873.000000
TxnSiteData	EEF2	131110	MeOH	56	1	2	11	2194.066977	519.000000
TxnSiteData	EEF2	131110	MeOH	56	1	2	11	2194.066977	1195.000000
TxnSiteData	EEF2	131110	MeOH	57	1	0	6	2075.017402	0.000000
TxnSiteData	EEF2	131110	MeOH	58	1	2	6	2047.189462	1668.000000
TxnSiteData	EEF2	131110	MeOH	58	1	2	6	2047.189462	833.000000
TxnSiteData	EEF2	131110	MeOH	58	2	2	277	4542.919200	986.000000
TxnSiteData	EEF2	131110	MeOH	58	2	2	277	4542.919200	879.000000
TxnSiteData	EEF2	131110	MeOH	59	1	1	131	1474.691491	969.000000
TxnSiteData	EEF2	131110	MeOH	60	1	2	236	4012.342779	1872.000000
TxnSiteData	EEF2	131110	MeOH	60	1	2	236	4012.342779	2706.000000
TxnSiteData	EEF2	131110	MeOH	61	1	2	196	2356.385172	2407.000000
TxnSiteData	EEF2	131110	MeOH	61	1	2	196	2356.385172	1641.000000
TxnSiteData	EEF2	131110	MeOH	62	1	1	26	4490.987266	1239.000000
TxnSiteData	EEF2	131110	MeOH	63	1	2	92	2399.185985	883.000000
TxnSiteData	EEF2	131110	MeOH	63	1	2	92	2399.185985	543.000000
TxnSiteData	EEF2	131110	MeOH	64	1	1	10	2272.295711	2047.000000
TxnSiteData	EEF2	131110	MeOH	65	1	1	11	4674.019151	1749.000000
TxnSiteData	EEF2	131110	MeOH	66	1	1	6	3182.420939	1458.000000
TxnSiteData	EEF2	131110	MeOH	67	1	1	37	1573.743206	865.000000
TxnSiteData	EEF2	131110	MeOH	68	1	1	2	2140.641459	880.000000
TxnSiteData	EEF2	131110	MeOH	69	1	3	1	5580.915256	929.000000
TxnSiteData	EEF2	131110	MeOH	69	1	3	1	5580.915256	1368.000000
TxnSiteData	EEF2	131110	MeOH	69	1	3	1	5580.915256	1085.000000
TxnSiteData	EEF2	131110	MeOH	70	1	2	5	3432.942719	869.000000
TxnSiteData	EEF2	131110	MeOH	70	1	2	5	3432.942719	1658.000000
TxnSiteData	EEF2	131110	MeOH	71	1	1	159	3079.961604	996.000000
TxnSiteData	EEF2	131110	MeOH	72	1	1	62	1593.876646	2672.000000
TxnSiteData	EEF2	131110	MeOH	73	1	4	104	1820.645870	808.000000
TxnSiteData	EEF2	131110	MeOH	73	1	4	104	1820.645870	1004.000000
TxnSiteData	EEF2	131110	MeOH	73	1	4	104	1820.645870	1565.000000
TxnSiteData	EEF2	131110	MeOH	73	1	4	104	1820.645870	705.000000
TxnSiteData	EEF2	131110	MeOH	74	1	1	257	3494.227352	599.000000
TxnSiteData	EEF2	131110	MeOH	75	1	2	147	3084.540603	1488.000000
TxnSiteData	EEF2	131110	MeOH	75	1	2	147	3084.540603	1332.000000
TxnSiteData	EEF2	131110	MeOH	76	1	1	72	1228.958692	988.000000
TxnSiteData	EEF2	131110	MeOH	77	1	1	10	2868.465167	993.000000
TxnSiteData	EEF2	131110	MeOH	78	1	3	4	3818.481325	1146.000000
TxnSiteData	EEF2	131110	MeOH	78	1	3	4	3818.481325	889.000000
TxnSiteData	EEF2	131110	MeOH	78	1	3	4	3818.481325	468.000000
TxnSiteData	EEF2	131110	MeOH	79	1	2	141	3284.644687	1155.000000
TxnSiteData	EEF2	131110	MeOH	79	1	2	141	3284.644687	1861.000000
TxnSiteData	EEF2	131110	MeOH	80	1	2	2	2733.336363	1755.000000
TxnSiteData	EEF2	131110	MeOH	80	1	2	2	2733.336363	830.000000
TxnSiteData	EEF2	131110	MeOH	81	1	1	96	1671.261025	1125.000000
TxnSiteData	EEF2	131110	MeOH	82	1	0	88	1574.736874	0.000000
TxnSiteData	EEF2	131110	MeOH	83	1	2	42	1499.404766	1505.000000
TxnSiteData	EEF2	131110	MeOH	83	1	2	42	1499.404766	1260.000000
TxnSiteData	EEF2	131110	MeOH	84	1	1	246	2154.925149	2655.000000
TxnSiteData	EEF2	131110	MeOH	85	1	2	5	2896.406822	1383.000000
TxnSiteData	EEF2	131110	MeOH	85	1	2	5	2896.406822	1390.000000
TxnSiteData	EEF2	131110	MeOH	86	1	1	238	2757.743285	1318.000000
TxnSiteData	EEF2	131110	MeOH	87	1	1	3	3134.818699	914.000000
TxnSiteData	EEF2	131110	MeOH	88	1	2	5	3097.291238	1479.000000
TxnSiteData	EEF2	131110	MeOH	88	1	2	5	3097.291238	972.000000
TxnSiteData	EEF2	131110	MeOH	89	1	4	247	2773.571768	685.000000
TxnSiteData	EEF2	131110	MeOH	89	1	4	247	2773.571768	1002.000000
TxnSiteData	EEF2	131110	MeOH	89	1	4	247	2773.571768	620.000000
TxnSiteData	EEF2	131110	MeOH	89	1	4	247	2773.571768	479.000000
TxnSiteData	EEF2	131110	MeOH	90	1	2	178	5444.367499	1483.000000
TxnSiteData	EEF2	131110	MeOH	90	1	2	178	5444.367499	1179.000000
TxnSiteData	EEF2	131110	MeOH	91	1	2	164	2206.651704	736.000000
TxnSiteData	EEF2	131110	MeOH	91	1	2	164	2206.651704	908.000000
TxnSiteData	EEF2	131110	MeOH	92	1	1	95	1672.603356	874.000000
TxnSiteData	EEF2	131110	MeOH	93	1	1	103	2134.012280	982.000000
TxnSiteData	EEF2	131110	MeOH	94	1	2	65	4069.456025	998.000000
TxnSiteData	EEF2	131110	MeOH	94	1	2	65	4069.456025	1178.000000
TxnSiteData	EEF2	131110	MeOH	95	1	1	202	4713.750888	1266.000000
TxnSiteData	EEF2	131110	MeOH	96	1	2	347	2029.780270	1124.000000
TxnSiteData	EEF2	131110	MeOH	96	1	2	347	2029.780270	1899.000000
TxnSiteData	EEF2	131110	MeOH	97	1	1	286	3405.842155	3019.000000
TxnSiteData	EEF2	131110	MeOH	98	1	1	4	2607.578847	367.000000
TxnSiteData	EEF2	131110	MeOH	99	1	2	8	3498.215881	936.000000
TxnSiteData	EEF2	131110	MeOH	99	1	2	8	3498.215881	1832.000000
TxnSiteData	EEF2	131110	MeOH	100	1	3	266	2280.616462	1352.000000
TxnSiteData	EEF2	131110	MeOH	100	1	3	266	2280.616462	1452.000000
TxnSiteData	EEF2	131110	MeOH	100	1	3	266	2280.616462	1804.000000
TxnSiteData	EEF2	131110	MeOH	100	2	2	15	1582.640386	1848.000000
TxnSiteData	EEF2	131110	MeOH	100	2	2	15	1582.640386	604.000000
TxnSiteData	EEF2	131110	MeOH	101	1	2	5	5412.737424	1924.000000
TxnSiteData	EEF2	131110	MeOH	101	1	2	5	5412.737424	2161.000000
TxnSiteData	EEF2	131110	MeOH	102	1	1	1	1610.416515	1972.000000
TxnSiteData	MYC	131220	MeOH	1	1	1	4	2724.000000	956.000000
TxnSiteData	MYC	131220	MeOH	2	1	1	11	5044.000000	881.000000
TxnSiteData	MYC	131220	MeOH	3	1	1	113	4113.000000	995.000000
TxnSiteData	MYC	131220	MeOH	4	1	1	71	4178.000000	4787.000000
TxnSiteData	MYC	131220	MeOH	5	1	1	89	5132.000000	574.000000
TxnSiteData	MYC	131220	MeOH	5	2	1	67	3792.000000	464.000000
TxnSiteData	MYC	131220	MeOH	6	1	1	75	2527.000000	1513.000000
TxnSiteData	MYC	131220	MeOH	7	1	1	0	3059.000000	4320.000000
TxnSiteData	MYC	131220	MeOH	8	1	0	4	1791.000000	0.000000
TxnSiteData	MYC	131220	MeOH	9	1	1	6	4333.000000	257.000000
TxnSiteData	MYC	131220	MeOH	10	1	1	2	2112.000000	1098.000000
TxnSiteData	MYC	131220	MeOH	11	1	0	47	2720.000000	0.000000
TxnSiteData	MYC	131220	MeOH	12	1	1	15	3106.000000	3859.000000
TxnSiteData	MYC	131220	MeOH	13	1	1	210	2073.000000	564.000000
TxnSiteData	MYC	131220	MeOH	14	1	2	2	4230.000000	329.000000
TxnSiteData	MYC	131220	MeOH	14	1	2	2	4230.000000	401.000000
TxnSiteData	MYC	131220	MeOH	15	1	1	298	4076.000000	932.000000
TxnSiteData	MYC	131220	MeOH	16	1	1	154	4244.000000	915.000000
TxnSiteData	MYC	131220	MeOH	17	1	1	105	2241.000000	2716.000000
TxnSiteData	MYC	131220	MeOH	18	1	0	79	2145.000000	0.000000
TxnSiteData	MYC	131220	MeOH	19	1	0	91	3291.000000	0.000000
TxnSiteData	MYC	131220	MeOH	20	1	1	1	4032.000000	2687.000000
TxnSiteData	MYC	131220	MeOH	21	1	0	324	4568.000000	0.000000
TxnSiteData	MYC	131220	MeOH	22	1	1	94	2423.000000	2118.000000
TxnSiteData	MYC	131220	MeOH	23	1	0	328	2152.000000	0.000000
TxnSiteData	MYC	131220	MeOH	24	1	1	9	4959.000000	312.000000
TxnSiteData	MYC	131220	MeOH	25	1	1	1	1361.000000	261.000000
TxnSiteData	MYC	131220	MeOH	26	1	1	173	2292.000000	388.000000
TxnSiteData	MYC	131220	MeOH	27	1	1	241	3454.000000	1189.000000
TxnSiteData	MYC	131220	MeOH	28	1	0	171	3590.000000	0.000000
TxnSiteData	MYC	131220	MeOH	29	1	1	107	1799.000000	212.000000
TxnSiteData	MYC	131220	MeOH	30	1	2	3	6795.000000	556.000000
TxnSiteData	MYC	131220	MeOH	30	1	2	3	6795.000000	428.000000
TxnSiteData	MYC	131220	MeOH	31	1	1	231	4357.000000	112.000000
TxnSiteData	MYC	131220	MeOH	32	1	2	113	2928.000000	1379.000000
TxnSiteData	MYC	131220	MeOH	32	1	2	113	2928.000000	1115.000000
TxnSiteData	MYC	131220	MeOH	33	1	1	211	2664.000000	960.000000
TxnSiteData	MYC	131220	MeOH	34	1	1	79	2429.000000	716.000000
TxnSiteData	MYC	131220	MeOH	35	1	0	2	2746.000000	0.000000
TxnSiteData	MYC	131220	MeOH	36	1	1	0	8208.000000	2825.000000
TxnSiteData	MYC	131220	MeOH	37	1	1	5	3373.000000	967.000000
TxnSiteData	MYC	131220	MeOH	38	1	1	197	4313.000000	1669.000000
TxnSiteData	MYC	131220	MeOH	39	1	1	230	2446.000000	578.000000
TxnSiteData	MYC	131220	MeOH	40	1	1	391	5164.000000	8297.000000
TxnSiteData	MYC	131220	MeOH	41	1	1	220	2792.000000	390.000000
TxnSiteData	MYC	131220	MeOH	42	1	0	1	2724.000000	0.000000
TxnSiteData	MYC	131220	MeOH	43	1	0	265	3475.000000	0.000000
TxnSiteData	MYC	131220	MeOH	44	1	1	3	2270.000000	234.000000
TxnSiteData	MYC	131220	MeOH	45	1	1	220	3175.000000	4378.000000
TxnSiteData	MYC	131220	MeOH	46	1	1	157	4411.000000	5074.000000
TxnSiteData	MYC	131220	MeOH	47	1	3	8	7608.000000	505.000000
TxnSiteData	MYC	131220	MeOH	47	1	3	8	7608.000000	535.000000
TxnSiteData	MYC	131220	MeOH	47	1	3	8	7608.000000	407.000000
TxnSiteData	MYC	131220	MeOH	49	1	0	181	4371.000000	0.000000
TxnSiteData	MYC	131220	MeOH	50	1	1	57	4780.000000	1435.000000
TxnSiteData	MYC	131220	MeOH	51	1	1	168	4531.000000	2392.000000
TxnSiteData	MYC	131220	MeOH	52	1	0	236	4291.000000	0.000000
TxnSiteData	MYC	131220	MeOH	53	1	1	4	6290.000000	1712.000000
TxnSiteData	MYC	131220	MeOH	54	1	1	202	6005.000000	1634.000000
